node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
GO:0031061	GO:0016571	biological_function	biological_function	negative regulation of histone methylation	histone methylation
GO:0031061	GO:0031060	biological_function	biological_function	negative regulation of histone methylation	regulation of histone methylation
GO:0031061	GO:0031057	biological_function	biological_function	negative regulation of histone methylation	negative regulation of histone modification
GO:0000422	GO:0061726	biological_function	biological_function	autophagy of mitochondrion	mitochondrion disassembly
GO:0000422	GO:0006914	biological_function	biological_function	autophagy of mitochondrion	autophagy
GO:0061726	GO:0007005	biological_function	biological_function	mitochondrion disassembly	mitochondrion organization
GO:0061726	GO:1903008	biological_function	biological_function	mitochondrion disassembly	organelle disassembly
GO:0006914	GO:0061919	biological_function	biological_function	autophagy	process utilizing autophagic mechanism
GO:0006914	GO:0044248	biological_function	biological_function	autophagy	cellular catabolic process
GO:0000423	GO:0061912	biological_function	biological_function	mitophagy	selective autophagy
GO:0000423	GO:0000422	biological_function	biological_function	mitophagy	autophagy of mitochondrion
GO:0061912	GO:0016236	biological_function	biological_function	selective autophagy	macroautophagy
GO:0000429	GO:0006357	biological_function	biological_function	carbon catabolite regulation of transcription from RNA polymerase II promoter	regulation of transcription by RNA polymerase II
GO:0000429	GO:0045990	biological_function	biological_function	carbon catabolite regulation of transcription from RNA polymerase II promoter	carbon catabolite regulation of transcription
GO:0045990	GO:0031670	biological_function	biological_function	carbon catabolite regulation of transcription	cellular response to nutrient
GO:0045990	GO:0006355	biological_function	biological_function	carbon catabolite regulation of transcription	regulation of transcription, DNA-templated
GO:0000430	GO:0046015	biological_function	biological_function	regulation of transcription from RNA polymerase II promoter by glucose	regulation of transcription by glucose
GO:0000430	GO:0000429	biological_function	biological_function	regulation of transcription from RNA polymerase II promoter by glucose	carbon catabolite regulation of transcription from RNA polymerase II promoter
GO:0046015	GO:0006355	biological_function	biological_function	regulation of transcription by glucose	regulation of transcription, DNA-templated
GO:0000431	GO:0000409	biological_function	biological_function	regulation of transcription from RNA polymerase II promoter by galactose	regulation of transcription by galactose
GO:0000431	GO:0000429	biological_function	biological_function	regulation of transcription from RNA polymerase II promoter by galactose	carbon catabolite regulation of transcription from RNA polymerase II promoter
GO:0000432	GO:0000436	biological_function	biological_function	positive regulation of transcription from RNA polymerase II promoter by glucose	carbon catabolite activation of transcription from RNA polymerase II promoter
GO:0000432	GO:0000430	biological_function	biological_function	positive regulation of transcription from RNA polymerase II promoter by glucose	regulation of transcription from RNA polymerase II promoter by glucose
GO:0000432	GO:0046016	biological_function	biological_function	positive regulation of transcription from RNA polymerase II promoter by glucose	positive regulation of transcription by glucose
GO:0000436	GO:1901522	biological_function	biological_function	carbon catabolite activation of transcription from RNA polymerase II promoter	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus
GO:0000436	GO:0045991	biological_function	biological_function	carbon catabolite activation of transcription from RNA polymerase II promoter	carbon catabolite activation of transcription
GO:0000436	GO:0000429	biological_function	biological_function	carbon catabolite activation of transcription from RNA polymerase II promoter	carbon catabolite regulation of transcription from RNA polymerase II promoter
GO:0046016	GO:0046015	biological_function	biological_function	positive regulation of transcription by glucose	regulation of transcription by glucose
GO:0046016	GO:0045991	biological_function	biological_function	positive regulation of transcription by glucose	carbon catabolite activation of transcription
GO:0000435	GO:0000436	biological_function	biological_function	positive regulation of transcription from RNA polymerase II promoter by galactose	carbon catabolite activation of transcription from RNA polymerase II promoter
GO:0000435	GO:0000431	biological_function	biological_function	positive regulation of transcription from RNA polymerase II promoter by galactose	regulation of transcription from RNA polymerase II promoter by galactose
GO:0000435	GO:0000411	biological_function	biological_function	positive regulation of transcription from RNA polymerase II promoter by galactose	positive regulation of transcription by galactose
GO:1901522	GO:0070887	biological_function	biological_function	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	cellular response to chemical stimulus
GO:1901522	GO:0045944	biological_function	biological_function	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	positive regulation of transcription by RNA polymerase II
GO:0000460	GO:0006364	biological_function	biological_function	maturation of 5.8S rRNA	rRNA processing
GO:0006364	GO:0042254	biological_function	biological_function	rRNA processing	ribosome biogenesis
GO:0006364	GO:0034470	biological_function	biological_function	rRNA processing	ncRNA processing
GO:0006364	GO:0016072	biological_function	biological_function	rRNA processing	rRNA metabolic process
GO:0000462	GO:0030490	biological_function	biological_function	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	maturation of SSU-rRNA
GO:0030490	GO:0042274	biological_function	biological_function	maturation of SSU-rRNA	ribosomal small subunit biogenesis
GO:0030490	GO:0006364	biological_function	biological_function	maturation of SSU-rRNA	rRNA processing
GO:0000463	GO:0000470	biological_function	biological_function	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	maturation of LSU-rRNA
GO:0000470	GO:0042273	biological_function	biological_function	maturation of LSU-rRNA	ribosomal large subunit biogenesis
GO:0000470	GO:0006364	biological_function	biological_function	maturation of LSU-rRNA	rRNA processing
GO:0000466	GO:0000460	biological_function	biological_function	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	maturation of 5.8S rRNA
GO:0000491	GO:0022618	biological_function	biological_function	small nucleolar ribonucleoprotein complex assembly	ribonucleoprotein complex assembly
GO:0000492	GO:0000491	biological_function	biological_function	box C/D snoRNP assembly	small nucleolar ribonucleoprotein complex assembly
GO:0000578	GO:0009798	biological_function	biological_function	embryonic axis specification	axis specification
GO:0000578	GO:0009880	biological_function	biological_function	embryonic axis specification	embryonic pattern specification
GO:0009798	GO:0007389	biological_function	biological_function	axis specification	pattern specification process
GO:0009880	GO:0009790	biological_function	biological_function	embryonic pattern specification	embryo development
GO:0009880	GO:0007389	biological_function	biological_function	embryonic pattern specification	pattern specification process
